nodeID,nodeLabel,latitude,longetude,country_name,country_ISO3
0,station,37.93748149999985,23.69219149999978,Greece,GR
1,station,38.00642649999986,23.69968149999977,Greece,GR
2,levelcrossing,37.83125099999987,22.885903499999785,Greece,GR
3,station,40.51549999999986,21.694013999999783,Greece,GR
4,station,38.24987099999984,21.735063499999768,Greece,GR
5,unknown,39.383943499999845,22.848465499999776,Greece,GR
6,levelcrossing,37.80817749999986,22.865906499999767,Greece,GR
7,station,37.92094049999986,22.93192849999977,Greece,GR
8,levelcrossing,37.680378999999846,21.44996249999977,Greece,GR
9,station,39.39782499999984,22.745489499999763,Greece,GR
10,unknown,40.654322499999864,22.912218499999767,Greece,GR
11,station,40.639522499999856,21.688763499999766,Greece,GR
12,levelcrossing,38.29932699999986,21.77875949999978,Greece,GR
13,station,37.95391349999986,23.652246499999762,Greece,GR
14,station,37.93687899999986,21.267374999999788,Greece,GR
15,levelcrossing,38.117278999999854,21.463218999999782,Greece,GR
16,station,39.59206049999986,21.729289999999764,Greece,GR
17,station,38.14606049999986,21.56111599999977,Greece,GR
18,levelcrossing,39.37146149999987,21.89543299999977,Greece,GR
19,levelcrossing,38.253970999999865,21.737221499999777,Greece,GR
20,station,37.87610549999985,21.266986499999774,Greece,GR
21,levelcrossing,37.65812599999987,21.48649599999979,Greece,GR
22,station,38.032455499999855,21.363491499999782,Greece,GR
23,levelcrossing,38.23174099999986,21.726258499999773,Greece,GR
24,levelcrossing,38.20399099999986,21.709678999999767,Greece,GR
25,levelcrossing,37.66708849999986,21.473676499999783,Greece,GR
26,levelcrossing,38.150104999999854,21.544415999999785,Greece,GR
27,levelcrossing,39.35004699999985,22.008316999999778,Greece,GR
28,levelcrossing,38.12865849999986,21.495559999999784,Greece,GR
29,levelcrossing,37.80465399999986,22.869952499999783,Greece,GR
30,station,37.69212999999985,21.357584499999774,Greece,GR
31,levelcrossing,37.68379099999984,22.719113499999764,Greece,GR
32,levelcrossing,37.90599699999984,21.267555499999787,Greece,GR
33,station,38.07370849999987,23.52947899999978,Greece,GR
34,station,39.38189199999985,21.871335499999788,Greece,GR
35,levelcrossing,37.63269449999984,22.736279499999767,Greece,GR
36,station,38.24021749999986,21.72732949999977,Greece,GR
37,station,41.08991349999985,23.455599999999777,Greece,GR
38,station,40.46235799999985,21.75484899999978,Greece,GR
39,levelcrossing,37.69978799999984,21.337752999999765,Greece,GR
40,station,39.34072449999985,22.085211999999785,Greece,GR
41,station,38.08114149999986,23.604147499999783,Greece,GR
42,unknown,37.92008949999985,22.922474999999764,Greece,GR
43,station,37.979111499999846,21.317846999999773,Greece,GR
44,levelcrossing,38.03355299999984,21.364191999999775,Greece,GR
45,levelcrossing,37.75155799999985,22.733950499999764,Greece,GR
46,levelcrossing,37.69220399999986,21.35681249999979,Greece,GR
47,levelcrossing,39.66141249999984,21.673987499999782,Greece,GR
48,levelcrossing,37.79062999999985,22.744590999999787,Greece,GR
49,levelcrossing,37.63942949999986,22.73355399999977,Greece,GR
50,station,37.68429449999985,22.719083999999782,Greece,GR
51,levelcrossing,37.72008199999985,22.727098999999782,Greece,GR
52,station,39.353927999999854,21.914927999999776,Greece,GR
53,levelcrossing,37.92803949999987,21.266061999999778,Greece,GR
54,levelcrossing,37.74491799999984,21.319148499999784,Greece,GR
55,levelcrossing,38.17086799999984,21.67771399999978,Greece,GR
56,levelcrossing,39.34851399999985,21.94122749999977,Greece,GR
57,station,38.05135899999985,21.379400499999775,Greece,GR
58,levelcrossing,39.45451249999985,22.711730999999787,Greece,GR
59,levelcrossing,37.719257999999854,21.31912699999978,Greece,GR
60,levelcrossing,39.631083499999846,21.694166499999767,Greece,GR
61,levelcrossing,37.87944499999986,22.88961349999977,Greece,GR
62,levelcrossing,37.80973799999987,22.87396549999977,Greece,GR
63,levelcrossing,37.826474999999846,21.30732599999979,Greece,GR
64,station,37.93314749999985,23.136926499999788,Greece,GR
65,levelcrossing,38.09895699999984,21.418481999999784,Greece,GR
66,levelcrossing,39.43323949999984,21.79868899999977,Greece,GR
67,levelcrossing,39.59313699999984,22.532922499999785,Greece,GR
68,station,38.09859649999984,21.41806049999977,Greece,GR
69,levelcrossing,39.384276999999855,22.84453899999977,Greece,GR
70,levelcrossing,39.35292499999986,21.921809499999767,Greece,GR
71,station,37.85524999999984,21.260940999999775,Greece,GR
72,levelcrossing,39.33965499999985,22.105149499999783,Greece,GR
73,levelcrossing,38.16120349999986,21.656864499999784,Greece,GR
74,levelcrossing,39.35486099999986,21.908499499999778,Greece,GR
75,station,38.01325649999987,23.414523499999774,Greece,GR
76,station,37.795259499999844,21.34584049999978,Greece,GR
77,unknown,40.689661999999856,21.68097899999978,Greece,GR
78,levelcrossing,37.80983499999985,22.821255999999778,Greece,GR
79,levelcrossing,40.30426399999985,21.807405999999787,Greece,GR
80,station,37.76935149999986,21.332659999999777,Greece,GR
81,unknown,39.31747799999985,22.24230899999978,Greece,GR
82,levelcrossing,40.520162999999854,21.695214499999764,Greece,GR
83,levelcrossing,37.701993499999844,22.72334399999977,Greece,GR
84,levelcrossing,39.59179299999985,21.729772999999767,Greece,GR
85,levelcrossing,37.719587999999845,22.726725999999786,Greece,GR
86,levelcrossing,39.35049999999984,21.969646499999783,Greece,GR
87,station,41.10212399999986,23.428266999999778,Greece,GR
88,levelcrossing,39.67378499999987,21.675974999999767,Greece,GR
89,station,37.804943499999865,22.791280499999772,Greece,GR
90,levelcrossing,37.80164999999985,22.780962499999788,Greece,GR
91,levelcrossing,40.60769249999984,21.691158499999773,Greece,GR
