nodeID,nodeLabel,latitude,longetude,country_name,country_ISO3
0,levelcrossing,41.98980049999986,41.78071499999976,Georgia,GE
1,levelcrossing,41.80144049999984,41.77620549999975,Georgia,GE
2,levelcrossing,42.29556849999986,42.74496449999975,Georgia,GE
3,station,41.73376999999985,41.73248549999977,Georgia,GE
4,levelcrossing,42.012484999999856,41.77758849999975,Georgia,GE
5,unknown,41.99317299999984,43.57103849999976,Georgia,GE
6,station,41.97270699999984,44.10904249999976,Georgia,GE
7,station,41.55641599999984,45.01971749999976,Georgia,GE
8,levelcrossing,41.74645599999985,45.80066699999975,Georgia,GE
9,station,41.848073999999855,43.41104649999974,Georgia,GE
10,levelcrossing,41.727358999999865,45.81558849999976,Georgia,GE
11,station,43.372794999999854,40.09349249999977,Georgia,GE
12,levelcrossing,41.69016849999986,45.840582999999754,Georgia,GE
13,levelcrossing,41.87492849999984,45.641471999999766,Georgia,GE
14,levelcrossing,41.93605549999984,41.98347249999975,Georgia,GE
15,levelcrossing,42.246694999999846,42.71016899999975,Georgia,GE
16,levelcrossing,42.75709099999986,41.51472849999976,Georgia,GE
17,levelcrossing,41.77206249999986,41.75597599999975,Georgia,GE
18,levelcrossing,41.750357499999865,43.20604149999974,Georgia,GE
19,levelcrossing,42.29074399999985,43.297744499999766,Georgia,GE
20,levelcrossing,41.63885999999985,45.67975549999974,Georgia,GE
21,levelcrossing,41.666494999999856,45.51849649999974,Georgia,GE
22,levelcrossing,42.21451699999986,43.17529799999974,Georgia,GE
23,levelcrossing,41.389617499999844,44.429023499999744,Georgia,GE
24,levelcrossing,42.18952249999984,42.48167549999977,Georgia,GE
25,levelcrossing,41.930074999999846,41.80293699999976,Georgia,GE
26,levelcrossing,42.08031699999984,41.92783899999975,Georgia,GE
27,station,42.150839999999846,41.679194999999766,Georgia,GE
28,levelcrossing,42.19583299999985,42.215796499999755,Georgia,GE
29,station,42.20418949999984,42.20222549999977,Georgia,GE
30,station,41.810163999999844,41.78091749999976,Georgia,GE
31,levelcrossing,41.793521999999854,41.77107449999977,Georgia,GE
32,levelcrossing,41.968240499999865,41.78014799999977,Georgia,GE
33,levelcrossing,41.91239849999985,41.81226849999976,Georgia,GE
34,unknown,41.935658499999846,41.80179649999977,Georgia,GE
35,levelcrossing,41.66442249999986,41.68485349999975,Georgia,GE
36,unknown,41.66030649999985,41.680291499999754,Georgia,GE
37,station,42.09223349999985,42.04337099999975,Georgia,GE
38,levelcrossing,41.81819249999984,41.78837649999977,Georgia,GE
39,levelcrossing,41.94314799999984,41.785034999999766,Georgia,GE
40,station,41.85697499999986,41.82948099999976,Georgia,GE
41,levelcrossing,42.153395999999844,42.33635449999974,Georgia,GE
42,levelcrossing,42.09393599999984,42.03705949999977,Georgia,GE
43,levelcrossing,42.08906299999984,42.055103499999746,Georgia,GE
44,levelcrossing,42.09119299999986,42.047215999999764,Georgia,GE
45,levelcrossing,42.08538199999984,41.95107749999977,Georgia,GE
46,levelcrossing,42.10267299999984,42.283199999999766,Georgia,GE
47,levelcrossing,42.085375999999854,42.06838899999977,Georgia,GE
48,levelcrossing,42.10888549999984,43.045609999999755,Georgia,GE
49,levelcrossing,42.096122999999864,43.083951999999755,Georgia,GE
50,station,42.10798599999984,43.039073999999744,Georgia,GE
51,unknown,41.99735449999986,43.59094099999976,Georgia,GE
52,unknown,42.099859999999865,43.075572499999765,Georgia,GE
53,levelcrossing,42.19780849999984,42.72086999999976,Georgia,GE
54,levelcrossing,42.26454399999986,42.04194249999975,Georgia,GE
55,levelcrossing,42.20111649999984,42.68773299999975,Georgia,GE
56,levelcrossing,42.24156349999984,41.88856249999975,Georgia,GE
57,station,41.47947399999984,44.803347499999745,Georgia,GE
58,levelcrossing,41.96528449999985,44.17000849999977,Georgia,GE
59,levelcrossing,42.16771249999985,41.67192499999976,Georgia,GE
60,levelcrossing,42.194615999999854,41.70394099999976,Georgia,GE
61,levelcrossing,42.22059649999986,41.781362499999744,Georgia,GE
62,levelcrossing,41.471054999999865,45.102256499999754,Georgia,GE
63,station,41.475231499999865,45.098214999999755,Georgia,GE
64,station,41.62359499999985,44.968576499999756,Georgia,GE
65,levelcrossing,42.856227999999845,41.630215499999764,Georgia,GE
66,levelcrossing,42.251246999999864,42.67967099999976,Georgia,GE
67,station,42.497343999999856,41.80994199999975,Georgia,GE
68,levelcrossing,41.96420949999984,43.51286549999975,Georgia,GE
69,levelcrossing,42.51794199999986,41.801880499999754,Georgia,GE
70,levelcrossing,42.006320499999845,43.57507549999974,Georgia,GE
71,station,42.32248899999985,41.921803499999754,Georgia,GE
72,station,41.64392149999986,42.982013499999766,Georgia,GE
73,levelcrossing,41.93196499999985,41.98997399999976,Georgia,GE
74,levelcrossing,42.26164599999984,42.65137599999974,Georgia,GE
75,levelcrossing,41.478364499999856,46.025901999999746,Georgia,GE
76,levelcrossing,42.73435249999986,41.49560449999976,Georgia,GE
77,levelcrossing,41.48593149999985,45.982069999999766,Georgia,GE
78,levelcrossing,41.63935999999984,45.826075499999746,Georgia,GE
79,levelcrossing,41.74344049999985,43.18244299999975,Georgia,GE
80,levelcrossing,41.58717199999984,45.78988549999974,Georgia,GE
81,unknown,41.69339399999984,44.992693999999744,Georgia,GE
82,levelcrossing,41.682266999999854,45.155059999999764,Georgia,GE
83,levelcrossing,41.704889499999865,45.33403899999976,Georgia,GE
84,levelcrossing,41.94626099999985,43.50955949999977,Georgia,GE
85,levelcrossing,41.647995499999865,41.66687449999975,Georgia,GE
86,station,42.627526499999846,41.724358999999765,Georgia,GE
