nodeID,nodeLabel,latitude,longetude,country_name,country_ISO3
0,levelcrossing,46.48706799999985,7.042879999999798,Switzerland,CH
1,levelcrossing,46.93721299999984,7.4160599999997885,Switzerland,CH
2,station,47.423170999999854,9.369849999999786,Switzerland,CH
3,unknown,46.93874399999984,6.668481999999784,Switzerland,CH
4,station,46.17198449999984,8.804545999999789,Switzerland,CH
5,station,46.85524749999985,9.53097699999978,Switzerland,CH
6,unknown,46.68587199999985,6.905627499999781,Switzerland,CH
7,station,47.411178999999834,9.252095499999797,Switzerland,CH
8,station,46.925038999999856,7.4147894999997845,Switzerland,CH
9,levelcrossing,47.09760749999984,9.069192999999785,Switzerland,CH
10,station,47.12214349999985,9.062617499999789,Switzerland,CH
11,station,47.55888849999985,8.89731599999979,Switzerland,CH
12,levelcrossing,46.650698499999834,6.932058499999783,Switzerland,CH
13,unknown,47.157849999999854,8.721824499999798,Switzerland,CH
14,levelcrossing,47.14250099999984,8.70095699999979,Switzerland,CH
15,levelcrossing,47.39493699999986,9.287573999999779,Switzerland,CH
16,levelcrossing,47.49771899999985,8.953069999999798,Switzerland,CH
17,station,47.303739999999834,8.526118999999795,Switzerland,CH
18,levelcrossing,46.92284549999985,6.63444899999979,Switzerland,CH
19,unknown,47.31145899999984,8.797511999999784,Switzerland,CH
20,unknown,46.20240399999986,6.120856999999802,Switzerland,CH
21,unknown,46.62417349999984,7.035082499999788,Switzerland,CH
22,station,47.039310999999856,9.072032499999779,Switzerland,CH
23,levelcrossing,46.93353949999985,7.418311999999787,Switzerland,CH
24,station,47.319198999999855,8.521668999999804,Switzerland,CH
25,unknown,47.098403999999846,6.8353264999997805,Switzerland,CH
26,unknown,47.41383299999984,9.358483499999778,Switzerland,CH
27,levelcrossing,46.927347499999854,7.416674999999799,Switzerland,CH
28,levelcrossing,47.49513149999984,8.955523999999798,Switzerland,CH
29,station,46.93009499999985,7.418752499999783,Switzerland,CH
30,unknown,47.46257999999983,9.029499499999787,Switzerland,CH
31,unknown,46.57858249999984,7.083288499999782,Switzerland,CH
32,unknown,46.449546499999855,6.90235949999979,Switzerland,CH
33,unknown,47.48499699999985,7.4662824999998065,Switzerland,CH
34,levelcrossing,47.55512699999986,8.898115999999789,Switzerland,CH
35,station,47.391027499999836,9.278223999999796,Switzerland,CH
36,unknown,47.411376999999845,9.24751649999979,Switzerland,CH
37,station,47.073071999999854,7.2969229999997935,Switzerland,CH
38,station,47.097248499999836,6.824773999999792,Switzerland,CH
39,unknown,46.94178499999984,7.139823499999807,Switzerland,CH
40,unknown,46.156596499999836,8.986050499999806,Switzerland,CH
41,unknown,47.05129399999984,8.297132499999805,Switzerland,CH
42,unknown,46.59578599999983,9.761219999999781,Switzerland,CH
43,station,47.25925349999986,8.679717499999782,Switzerland,CH
44,unknown,47.41279449999985,9.358874999999784,Switzerland,CH
45,unknown,46.60167849999985,9.753301499999793,Switzerland,CH
46,unknown,46.82876599999986,6.9504639999997835,Switzerland,CH
47,unknown,46.20549899999983,6.127992499999806,Switzerland,CH
48,station,47.38929649999986,9.279581499999779,Switzerland,CH
49,unknown,47.50214249999985,7.618582499999803,Switzerland,CH
50,unknown,47.378198499999854,8.537943499999784,Switzerland,CH
51,unknown,47.096880499999855,6.839513499999782,Switzerland,CH
52,station,46.85533249999983,9.53024549999978,Switzerland,CH
53,unknown,47.00270349999985,7.463679999999783,Switzerland,CH
54,station,47.41209999999984,8.592648499999797,Switzerland,CH
55,unknown,46.761967499999855,10.086909499999791,Switzerland,CH
56,unknown,46.68104199999985,8.768010999999802,Switzerland,CH
57,unknown,46.156596499999836,8.986050499999806,Switzerland,CH
