nodeID,nodeLabel,latitude,longetude,country_name,country_ISO3
0,levelcrossing,61.27102549999984,22.235860999999773,Finland,FI
1,unknown,60.46094349999984,22.27381299999979,Finland,FI
2,station,59.826812499999846,22.968336499999765,Finland,FI
3,unknown,65.85412649999984,24.167950499999762,Finland,FI
4,levelcrossing,61.45349549999983,23.068306999999777,Finland,FI
5,station,60.278211999999826,24.85276749999977,Finland,FI
6,station,60.97639399999983,25.657577999999774,Finland,FI
7,station,60.92781749999983,26.016615499999773,Finland,FI
8,unknown,60.06455999999983,23.651426999999785,Finland,FI
9,station,60.48716149999984,25.06586299999978,Finland,FI
10,station,60.473648499999825,25.09079399999976,Finland,FI
11,station,60.455895499999826,25.101793499999786,Finland,FI
12,unknown,59.864359999999834,23.07543099999978,Finland,FI
13,station,60.198833999999835,24.933458999999772,Finland,FI
14,unknown,59.843833999999845,23.018583499999778,Finland,FI
15,station,60.17143249999984,24.942507499999778,Finland,FI
16,station,59.97953499999983,23.443270499999784,Finland,FI
17,station,60.22787649999984,24.96556899999979,Finland,FI
18,station,60.22093449999983,24.948158999999777,Finland,FI
19,station,61.25420999999983,22.303309999999783,Finland,FI
20,unknown,62.795728499999825,22.836038499999773,Finland,FI
21,station,60.53895099999983,26.90676549999978,Finland,FI
22,unknown,61.50942299999983,23.68799299999978,Finland,FI
23,station,61.48186449999983,23.501139499999766,Finland,FI
24,station,61.309702499999844,22.133253499999768,Finland,FI
25,unknown,66.72030399999983,27.404387999999784,Finland,FI
26,station,60.43462649999984,22.223614999999768,Finland,FI
27,station,60.45383999999984,22.252156499999785,Finland,FI
28,levelcrossing,62.94955249999984,22.400860999999765,Finland,FI
29,levelcrossing,63.04548749999984,21.85586749999979,Finland,FI
30,levelcrossing,62.918972499999825,22.52715649999979,Finland,FI
31,unknown,62.81409349999984,22.795957999999786,Finland,FI
32,levelcrossing,62.804096499999815,22.817479499999763,Finland,FI
33,levelcrossing,62.84992499999984,22.737322999999776,Finland,FI
34,levelcrossing,63.07152749999983,21.73938899999979,Finland,FI
35,station,63.000822999999826,22.171120499999773,Finland,FI
36,levelcrossing,60.65980299999984,25.981091499999764,Finland,FI
37,levelcrossing,60.75839799999983,25.831100499999764,Finland,FI
38,levelcrossing,60.81342899999984,25.749036999999788,Finland,FI
39,levelcrossing,60.80260099999984,25.762360499999772,Finland,FI
40,levelcrossing,60.56820449999984,26.158912999999785,Finland,FI
41,station,60.40977399999983,26.255876499999772,Finland,FI
42,levelcrossing,60.43779349999983,26.229196999999772,Finland,FI
43,unknown,60.465422999999845,26.922737999999782,Finland,FI
44,station,66.78477099999984,23.993552499999765,Finland,FI
45,levelcrossing,60.68224599999982,25.950449999999762,Finland,FI
46,station,61.44344649999982,23.04948799999977,Finland,FI
47,station,66.38551999999981,23.70967799999977,Finland,FI
48,station,61.349458999999825,22.887652999999773,Finland,FI
49,station,59.99006349999982,23.488146499999772,Finland,FI
50,station,59.904157999999825,23.236899999999764,Finland,FI
51,station,60.270223499999844,24.853703999999766,Finland,FI
52,levelcrossing,67.16234049999983,23.866012999999782,Finland,FI
53,unknown,61.51256349999983,23.67005999999978,Finland,FI
54,unknown,60.869504499999834,26.774771499999787,Finland,FI
55,unknown,64.64502999999982,24.412559999999786,Finland,FI
56,unknown,61.48770599999983,23.77388449999978,Finland,FI
57,unknown,60.40756699999983,25.116923999999784,Finland,FI
58,unknown,60.20416799999984,24.92819149999977,Finland,FI
59,unknown,62.24180399999983,24.45926899999978,Finland,FI
60,unknown,62.22906649999982,25.72851149999977,Finland,FI
61,station,62.382558999999816,28.643558499999784,Finland,FI
62,unknown,62.61664749999983,29.782621999999776,Finland,FI
63,station,61.87978699999982,28.85506849999976,Finland,FI
64,unknown,60.54374499999983,27.167254999999784,Finland,FI
65,unknown,64.98238949999984,25.48414349999976,Finland,FI
66,unknown,62.92776549999982,30.233957999999774,Finland,FI
67,unknown,65.85089799999983,24.176690999999778,Finland,FI
68,station,62.553514499999835,24.06359249999977,Finland,FI
69,levelcrossing,62.25424799999982,27.557175499999772,Finland,FI
70,levelcrossing,61.89123899999984,24.479694499999766,Finland,FI
71,unknown,62.30875899999984,27.85852799999978,Finland,FI
72,levelcrossing,62.23931149999984,24.80177649999976,Finland,FI
73,levelcrossing,62.52557299999984,24.276457999999764,Finland,FI
74,levelcrossing,62.63369749999984,29.35812999999976,Finland,FI
75,levelcrossing,62.209922499999834,27.70520399999978,Finland,FI
76,levelcrossing,62.27832699999982,26.344814999999784,Finland,FI
77,station,63.54093449999982,29.137576999999766,Finland,FI
78,levelcrossing,61.60201299999983,29.475807999999773,Finland,FI
79,station,61.803473999999824,29.29343099999977,Finland,FI
80,levelcrossing,63.36174999999983,29.76236499999976,Finland,FI
81,levelcrossing,63.96040399999984,28.418850499999763,Finland,FI
82,unknown,60.533274499999834,27.15460699999977,Finland,FI
83,levelcrossing,60.877114499999834,23.21587599999978,Finland,FI
84,unknown,60.21817049999984,24.936193999999773,Finland,FI
85,levelcrossing,62.71602849999982,23.09959299999977,Finland,FI
86,levelcrossing,62.25826649999982,24.682664999999787,Finland,FI
87,unknown,62.314414999999826,27.867922999999763,Finland,FI
88,levelcrossing,62.01211949999984,28.28208449999977,Finland,FI
89,unknown,61.576328999999845,29.49788849999976,Finland,FI
90,unknown,61.06864499999983,28.227352499999768,Finland,FI
91,station,63.75448399999982,25.33442549999978,Finland,FI
92,station,62.54027149999982,24.193222499999763,Finland,FI
93,levelcrossing,62.61230299999983,23.66794299999978,Finland,FI
